Kode URL;Unit Kerja;Ruang;No;Nibar;Nomor Register;Kode Barang;Nama Barang;Spesifikasi Nama Barang;Merk/Type;Tahun Perolehan;Jumlah;Satuan;Ket.
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;12;94655;81;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;11;94656;82;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;15;94878;6;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;16;94888;1;01.03.02.05.02.01.055;Lemari Kayu;;lemari kecil;1982;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;22;94901;1;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;21;94902;2;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;23;94903;3;01.03.02.05.02.01.055;Lemari Kayu;;lemari kayu43;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;20;94904;4;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;19;94905;5;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;18;94906;6;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;17;94907;7;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;28;95070;27;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;29;95071;28;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;24;95072;29;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;27;95073;30;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;26;95074;31;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;25;95075;32;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;39;95295;127;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;33;95311;143;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;35;95337;169;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;36;95339;171;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;37;95340;172;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;38;95341;173;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;32;95345;177;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;34;95346;178;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;40;95347;179;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;41;95348;180;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;30;95349;181;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;31;95350;182;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;42;95469;23;01.03.02.05.02.01.079;Lain-lain Meubelair;;jemuran alm(264);2008;1;Buah;PSTW Abiyoso PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;44;95666;14;01.03.02.05.02.06.002;Televisi;;Samsung;2014;1;Unit;Abiyoso dan Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;45;95737;2;01.03.02.05.02.06.062;Alat Pemanas Ruangan;;Ariston/An 30 R;2020;1;Unit;Pengadaan water heater 
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;46;95979;36;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Buah;PSTW Budhi Luhur
W._Jolo_Tundho;BALAI PSTW UNIT BUDILUHUR;W. Jolo Tundho;1;96015;2;01.03.02.01.03.05.010;Pompa Air;;Shimizu jet pump;2020;1;Unit;Pengadaan pompa air
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;45;210347155;9;01.03.02.05.02.02.001;Jam Mekanis;Jam dinding - Plastik dan kaca;;2021;1;Buah;Belanja barang dan jasa
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;15;94330;9;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;2;94341;20;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;14;94342;21;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;13;94343;22;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;12;94344;23;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;11;94345;24;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;10;94346;25;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;9;94374;53;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;8;94375;54;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;7;94378;57;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;6;94379;58;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;1;94395;74;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;5;94396;75;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;4;94397;76;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;3;94415;94;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;16;94430;5;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;18;94616;42;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;17;94617;43;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;19;94618;44;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;20;94622;48;01.03.02.05.02.01.010;Tempat Tidur Kayu;;tempat tidur kayu(104);2000;1;Buah;PSTW Abiyoso 
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;21;94875;3;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;23;94892;5;01.03.02.05.02.01.055;Lemari Kayu;;lemari kecil;1982;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;22;94897;10;01.03.02.05.02.01.055;Lemari Kayu;;lemari kecil;1982;1;Buah;PSTW Abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;27;94989;42;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;26;94990;43;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;25;94994;47;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;24;94995;48;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;28;95022;3;01.03.02.05.02.01.057;Kasur;;Elite;2012;1;Unit;Berita Acara Penyerahan Barang Inventaris berupa Tempat Tidur Kayu (Lengkap) dan Kasur/Springbed
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;29;95116;12;01.03.02.05.02.01.057;Kasur;;Royal;2020;1;Buah;Pengadaan kasur busa
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;31;95117;13;01.03.02.05.02.01.057;Kasur;;Royal;2020;1;Buah;Pengadaan kasur busa
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;30;95118;14;01.03.02.05.02.01.057;Kasur;;Royal;2020;1;Buah;Pengadaan kasur busa
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;44;95267;99;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;42;95275;107;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;41;95276;108;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;40;95279;111;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;39;95280;112;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;38;95281;113;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;43;95287;119;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;37;95302;134;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;36;95354;186;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;32;95363;195;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;35;95364;196;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;33;95365;197;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;34;95366;198;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;46;95670;18;01.03.02.05.02.06.002;Televisi;;Samsung;2014;1;Unit;Abiyoso dan Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;47;95742;2;01.03.02.05.02.06.078;Mesin Pompa Air;;;2016;1;Unit;
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;48;95817;3;01.03.02.06.01.02.088;Alat Pemanas Prosesing ( Water Heater );;Shimizu;2019;1;Unit;pengadaan waterheaer
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;49;95924;4;01.03.02.07.01.12.007;Tiang Keseimbangan;;tongkat kaki 3(331);2000;1;Buah;PSTW abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;51;95925;5;01.03.02.07.01.12.007;Tiang Keseimbangan;;tongkat kaki 3(331);2000;1;Buah;PSTW abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;50;95929;9;01.03.02.07.01.12.007;Tiang Keseimbangan;;tongkat kaki 3(331);2000;1;Buah;PSTW abiyoso
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;53;95982;39;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Meter;PSTW Budhi Luhur
W._Pagombakan;BALAI PSTW UNIT BUDILUHUR;W. Pagombakan;52;95986;43;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Buah;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;27;210347153;7;01.03.02.05.02.02.001;Jam Mekanis;Jam dinding - Plastik dan kaca;;2021;1;Buah;Belanja barang dan jasa
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;29;220002688;13;01.03.02.05.02.06.038;Dispenser;Dispenser - plastik/besi;miyako;2022;1;Unit;pembelian dispenser
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;3;94440;15;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;2;94446;21;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;1;94448;23;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;5;94569;3;01.03.02.05.02.01.009;Tempat Tidur Besi;;Tempat tidur besi(97);2009;1;Buah;PSTW Abiyoso 
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;4;94572;6;01.03.02.05.02.01.009;Tempat Tidur Besi;;Tempat tidur besi(97);2009;1;Buah;PSTW Abiyoso 
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;6;94880;8;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;7;94934;10;01.03.02.05.02.01.055;Lemari Kayu;;lemari gantung 56;2000;1;Buah;PSTW Abiyoso
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;13;94952;5;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;12;94954;7;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;11;94959;12;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;10;94960;13;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;9;94961;14;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;8;94962;15;01.03.02.05.02.01.055;Lemari Kayu;;Lemari kayu klien;2009;1;Buah;"PSTW Abiyoso
"
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;14;95028;9;01.03.02.05.02.01.057;Kasur;;Elite;2012;1;Unit;Berita Acara Penyerahan Barang Inventaris berupa Tempat Tidur Kayu (Lengkap) dan Kasur/Springbed
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;20;95064;21;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;19;95065;22;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;18;95066;23;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;15;95067;24;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;17;95068;25;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;16;95069;26;01.03.02.05.02.01.057;Kasur;;busa;2017;1;Buah;-
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;21;95100;1;01.03.02.05.02.01.057;Kasur;;Air Doktor/1200 Tube;2019;1;Unit;Pengadaan kasur dekubitus
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;24;95254;86;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;22;95255;87;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;23;95256;88;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;26;95263;95;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;25;95264;96;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;28;95675;3;01.03.02.05.02.06.002;Televisi;;Politron;2020;1;Unit;Pengadaan televisi
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;30;95752;2;01.03.02.05.02.06.079;Lain-lain Alat Rumah Tangga Lainnya (Home Use);;Kotak PPPK (39);1997;1;Buah;PSTW Abiyoso
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;31;95823;9;01.03.02.06.01.02.088;Alat Pemanas Prosesing ( Water Heater );;Shimizu;2019;1;Unit;pengadaan waterheaer
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;33;95970;27;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Buah;PSTW Budhi Luhur
W._Sapto_Pratolo;BALAI PSTW UNIT BUDILUHUR;W. Sapto Pratolo;32;95971;28;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Meter;PSTW Budhi Luhur
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;47;220002687;12;01.03.02.05.02.06.038;Dispenser;Dispenser - plastik/besi;miyako;2022;1;Unit;pembelian dispenser
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;14;94359;38;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;3;94360;39;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;13;94361;40;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;12;94362;41;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;11;94363;42;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;10;94364;43;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;9;94365;44;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;8;94366;45;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;2;94367;46;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;7;94369;48;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;1;94370;49;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;6;94371;50;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;5;94382;61;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;4;94383;62;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;15;94438;13;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;16;94447;22;01.03.02.05.02.01.004;Kursi Kayu;;dingklik kayu(90);2005;1;Buah;PSTW Abiyoso 
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;17;94568;2;01.03.02.05.02.01.009;Tempat Tidur Besi;;Tempat tidur besi(97);2009;1;Buah;PSTW Abiyoso 
W._Talkondho;BALAI PSTW UNIT BUDILUHUR;W. Talkondho;18;94879;7;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
